[2025-10-20 18:02:31] local.INFO: === INICIO IMPORTAR ARCHIVO ===  
[2025-10-20 18:02:31] local.INFO: Método: POST  
[2025-10-20 18:02:31] local.INFO: Content-Type: multipart/form-data; boundary=----WebKitFormBoundary21L0LPw3hCjK4nIE  
[2025-10-20 18:02:31] local.INFO: Archivos recibidos: {"archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Todos los inputs: {"_token":"AtYWsgrcFNo7TXgOieKdvdF8HqnKUil7ZsfY9il7","import_type":"sin_fconversion","archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Configuración PHP:  
[2025-10-20 18:02:31] local.INFO: - upload_max_filesize: 200M  
[2025-10-20 18:02:31] local.INFO: - post_max_size: 200M  
[2025-10-20 18:02:31] local.INFO: - max_file_uploads: 20  
[2025-10-20 18:02:31] local.INFO: - memory_limit: 1024M  
[2025-10-20 18:02:31] local.INFO: - max_execution_time: 0  
[2025-10-20 18:02:31] local.INFO: Detalles del archivo recibido:  
[2025-10-20 18:02:31] local.INFO: - Nombre original: FormatoEntradasSinFconversion.xlsx  
[2025-10-20 18:02:31] local.INFO: - Extensión: xlsx  
[2025-10-20 18:02:31] local.INFO: - Tamaño: 1692648 bytes  
[2025-10-20 18:02:31] local.INFO: - MIME type: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:31] local.INFO: - Es válido: true  
[2025-10-20 18:02:31] local.INFO: Validación de extensión pasada: xlsx  
[2025-10-20 18:02:31] local.INFO: Validación pasada correctamente  
[2025-10-20 18:02:31] local.INFO: Ruta real del archivo: C:\xampp7\tmp\php8C4E.tmp  
[2025-10-20 18:02:31] local.INFO: Tipo de importación solicitado: sin_fconversion  
[2025-10-20 18:02:31] local.INFO: Procesando archivo: FormatoEntradasSinFconversion.xlsx - Extensión: xlsx - MIME: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:34] local.INFO: Iniciando importación sin Fconversion. Filas detectadas: 24652  
[2025-10-20 18:02:34] local.WARNING: Fila 14469: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14470: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14471: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14472: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14473: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14474: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14475: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14476: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14477: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14478: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14479: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14480: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14481: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14482: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14483: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14484: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14485: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14486: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14487: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14488: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14489: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14490: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14491: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14492: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14493: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14494: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14495: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14496: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14497: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14498: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14499: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14500: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14501: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14502: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14503: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14504: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14505: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14506: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14507: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14508: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14509: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14510: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14511: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14512: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14513: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14514: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14515: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14516: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14517: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14518: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14519: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14520: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14521: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14522: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14523: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14524: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14525: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14526: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14527: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14528: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14529: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14530: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14531: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14532: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14533: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14534: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14535: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14536: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14537: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14538: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14539: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14540: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14541: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14542: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14543: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14544: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14545: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14546: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14547: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14548: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14549: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14550: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14551: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14552: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14553: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14554: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14555: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14556: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14557: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14558: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14559: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14560: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14561: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14562: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14563: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14564: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14565: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14566: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14567: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14568: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14569: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14570: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14571: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14572: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14573: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14574: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14575: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14576: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14577: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14578: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14579: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14580: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14581: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14582: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14583: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14584: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14585: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14586: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14587: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14588: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14589: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14590: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14591: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14592: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14593: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14594: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14595: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14596: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14597: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14598: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14599: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14600: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14601: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14602: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14603: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14604: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14605: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14606: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14607: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14608: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14609: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14610: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14611: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14612: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14613: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14614: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14615: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14616: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14617: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14618: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14619: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14620: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14621: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14622: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14623: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14624: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14625: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14626: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14627: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14628: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14629: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14630: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14631: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14632: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14633: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14634: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14635: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14636: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14637: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14638: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14639: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14640: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14641: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14642: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14643: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14644: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14645: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14646: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14647: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14648: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14649: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14650: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14651: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14652: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14653: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14654: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14655: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14656: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14657: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14658: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14659: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14660: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14661: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14662: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14663: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14664: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14665: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14666: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14667: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14668: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14669: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14670: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14671: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14672: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14673: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14674: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14675: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14676: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14677: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14678: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14679: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14680: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14681: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14682: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14683: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14684: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14685: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14686: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14687: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14688: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14689: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14690: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14691: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14692: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14693: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14694: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14695: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14696: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14697: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14698: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14699: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14700: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14701: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14702: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14703: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14704: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14705: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14706: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14707: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14708: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14709: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14710: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14711: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14712: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14713: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 14714: formato de mes inválido ''  
